Year,Region,Population,Waste And Sewage,Machinery,Electricity And District Heating,Other Heating,Agriculture,Transportation,Industry,Total Emissions
2005,Uppsala laen,0,0.980447809825301,99.33462197940861,510.03809976567703,102.52432783006799,7.3638386358850205,800.287223026143,137.665727131952,1658.194286178959
2005,Vaermlands laen,0,1.7883028252148598,109.614176611749,50.2399826183812,166.347885097172,4.898357634127961,711.390434120522,548.3236686224291,1592.602807529596
2005,Vaesterbottens laen,0,5.4835347941847505,148.346071959636,145.6551474629,69.723873312343,3.25168160755762,634.827020664239,322.887628963237,1330.1749587640973
2005,Vaesternorrlands laen,0,2.29889664414624,105.23046962370701,198.992062629745,94.8887342576381,2.29109590821787,667.987117853172,631.1891797706851,1702.8775566873112
2005,Vaestmanlands laen,0,0.46422069348871997,79.9638788915976,574.589316551095,64.3984328628647,4.47350045844476,577.79037184036,291.082345104037,1592.7620664018878
2005,Vaestra Goetalands laen,0,2.81691954822307,492.385001379543,575.365138544846,525.1873386206411,20.6272882901491,3174.04651807278,4802.81936051924,9593.247564975423
2010,Blekinge laen,0,0.0,47.4970763517545,156.35049156993603,58.9554780450327,1.5118441863968601,299.866785311027,90.469880030342,654.651555494489
2010,Dalarnas laen,0,0.0,143.02935563571202,104.479397003768,47.521379197077394,2.91901337661623,695.947351841641,714.55049444922,1708.4469915040345
2010,Gaevleborgs laen,0,0.0,147.962755547466,84.3366071356362,35.9764618629652,3.20579809555288,805.319636301569,554.133787323576,1630.9350462667653
2010,Gotlands laen,0,0.0,50.9856702374549,4.35702645840658,26.6335766839992,4.00558098904659,217.416184752046,1729.78877354312,2033.1868126640734
2010,Hallands laen,0,0.0,101.07894579803799,97.8546032604667,103.359713686392,5.26494894538353,853.429729408165,288.528186886482,1449.5161279849274
2010,Jaemtlands laen,0,0.0,115.79191416261,32.338016801066395,22.908728301445,2.0153651084345,420.881066127108,13.0657836210042,607.0008741216682
2010,Joenkoepings laen,0,0.0,118.293605160065,160.92018503322902,61.5134440463712,4.1791014833125,941.1733092936321,75.0588774309321,1361.138522447542
2010,Kalmar laen,0,0.0,114.980368231251,82.465587584048,59.108168183037904,5.856193082181591,592.276777348045,401.310513581603,1255.9976080101665
2010,Kronobergs laen,0,0.0,69.1052724526523,108.022701239379,36.8661197393944,2.30077432404313,559.875333768163,33.1141335051648,809.2843350287967
2010,Norrbottens laen,0,0.0,323.076226623501,2226.78741298003,30.1330657217542,1.78357700185769,704.707465431235,2351.23549324256,5637.723241000938
2010,Oerebro laen,0,100.229055727983,109.90517684323599,289.281461149127,44.9612148099894,4.91594650985954,690.376388122024,134.155621724599,1373.824864886818
2010,Oestergoetlands laen,0,0.0,138.155881122572,678.492808584914,63.030044950458006,9.41856960426244,1045.53021528765,223.25193468935402,2157.8794542392106
2010,Skaane laen,0,0.0,336.584271991505,1558.44950413312,320.11721224458597,20.9884513178856,2444.56268986883,1063.42178843387,5744.123917989797
2010,Soedermanlands laen,0,0.0,91.8959616444836,50.8009284767084,42.7062136509536,5.90742545039614,722.1212239742019,2311.87522398603,3225.3069771827736
2010,Stockholms laen,0,0.0,352.056273805778,1563.6232906934902,196.973155462563,3.9269870578999697,2832.84015240831,303.333596035571,5252.753455463612
2010,Uppsala laen,0,0.0,118.112118291079,587.8789201485649,47.1716653252339,7.82517640287176,820.107577585804,94.54059482467741,1675.6360525782309
2010,Vaermlands laen,0,0.0,135.535583453812,116.186103467539,67.6495820710472,5.20523618984436,693.226878749266,279.952838395502,1297.7562223270106
2010,Vaesterbottens laen,0,0.0,180.60160859325302,154.92707984383898,30.2485786451814,3.4553967219195303,632.345074980244,319.632809603152,1321.210548387589
2010,Vaesternorrlands laen,0,0.0,141.18830846289802,240.73311650875797,39.561610427820696,2.4346312055787296,611.0326313475271,505.11955564526005,1540.0698535978427
2010,Vaestmanlands laen,0,0.0,91.1144950492374,653.932090750391,29.5178370824766,4.75376163882898,564.966651679214,268.45560895848,1612.7404451586283
2010,Vaestra Goetalands laen,0,0.0,509.042415478267,1265.15950789322,299.669334936206,21.9195690677853,3230.0724863668897,4905.7192520197605,10231.582565762128
2015,Blekinge laen,0,0.0,40.3356057358463,6.85152567756828,31.927971612597602,1.5201774268279902,251.632583169429,55.497604156362,387.76546777863115
2015,Dalarnas laen,0,0.0,122.45701786648,74.8591297299955,24.3040484148958,2.93510266012938,617.8313531930111,632.2910264363619,1474.6776783008736
2015,Gaevleborgs laen,0,0.0,137.073470255805,54.529239086908305,19.111266403067997,3.2234678960862304,700.8064459133151,259.862289387345,1174.6061789425275
2015,Gotlands laen,0,0.0,39.6207139621656,1.4654406920946101,14.9733966042779,4.02765963296268,200.94265183341201,1982.92181125349,2243.9516739784026
2015,Hallands laen,0,0.0,90.35973458361529,79.06989665074781,56.0242977381114,5.2939691882195605,738.096383885207,85.164500352332,1054.008782398233
2015,Jaemtlands laen,0,0.0,107.85942859312199,22.782087563215597,12.729035236289699,2.0264735094257,366.869883332568,10.2943952134439,522.5613034480649
2015,Joenkoepings laen,0,0.0,100.24406711955801,103.336283445231,32.7228016494223,4.20213610332634,814.904290626741,82.02418263681811,1137.4337615810969
2015,Kalmar laen,0,0.0,95.6511494115734,34.007600873548796,31.4369314274964,5.88847224520911,531.6718949124661,317.44937886710403,1016.1054277373978
2015,Kronobergs laen,0,0.0,61.1382456958068,43.1778107831811,19.8856426123311,2.31345589218762,473.04667703629696,24.3145993067779,623.8764313265815
2015,Norrbottens laen,0,0.0,309.01623519027197,1691.93325883488,15.576020650688601,1.79340790959571,641.905065557568,1677.2271644438802,4337.451152586885
2015,Oerebro laen,0,118.802665126996,100.413123911426,73.93854148210261,23.3968681780445,4.9430425978619095,604.254403330688,136.251211214637,1061.999855841756
2015,Oestergoetlands laen,0,0.0,138.30815563098503,462.08482028829303,33.5445870326009,9.47048355382836,921.0845240160579,141.849359171561,1706.3419296933262
2015,Skaane laen,0,0.0,342.65206378262,728.5691706424129,175.326353443897,21.104137185722802,2183.14814548947,877.5209485041651,4328.320819048287
2015,Soedermanlands laen,0,0.0,91.8650781791576,5.69199307296571,22.4281105652354,5.93998654098821,628.632170278754,2311.12568823107,3065.6830268681706
2015,Stockholms laen,0,0.0,371.363710617753,1090.20807591069,98.1167224059794,3.9486320306591303,2571.9505879921803,225.946477836312,4361.5342067935735
2015,Uppsala laen,0,0.0,105.005192898729,324.353134012112,24.7830776826439,7.86830854371527,748.1918951438361,58.5690918475587,1268.7707001285949
2015,Vaermlands laen,0,0.0,109.419652141393,56.7587883230522,34.935776914840396,5.23392637027139,601.300496704879,180.562182330908,988.2108227853439
2015,Vaesterbottens laen,0,0.0,161.642571218939,126.220681805206,16.538128421082803,3.47444253456437,573.733630371852,340.409543143705,1222.0189974953491
2015,Vaesternorrlands laen,0,0.0,119.910377672766,110.42279691582999,20.8579501038419,2.4480508207611402,533.958706871859,425.674221442011,1213.272103827069
2015,Vaestmanlands laen,0,0.0,77.4437598234512,236.560029706534,15.5797897187439,4.77996423235354,486.276491104522,259.504086041718,1080.1441206273225
2015,Vaestra Goetalands laen,0,0.0,444.095510692434,537.9983199596111,160.528573656861,22.0403890840489,2885.49080266544,4601.2205864946,8651.374182552994
2016,Blekinge laen,0,0.0,37.951485369802995,13.9100326688976,30.4317633872429,1.56453960112737,231.949904778667,44.7351183755585,360.54284418129635
2016,Dalarnas laen,0,0.0,123.393124371912,84.8505250034062,21.525427547941998,3.0207557283746502,587.159932081602,654.653978707178,1474.6037434404147
2016,Gaevleborgs laen,0,0.0,129.32549716928,66.27744808018629,17.5097688414103,3.31753641283026,670.1554416720289,278.710264981537,1165.2959571572728
2016,Gotlands laen,0,0.0,36.8780739142707,1.09861095502176,14.6947937687293,4.14519573509364,199.016694560241,1922.5851038691999,2178.418472802556
2016,Hallands laen,0,0.0,81.5709117227379,92.0117238493997,53.215431592641295,5.44845933103754,709.0940216278,91.18063159498729,1032.5211797186037
2016,Jaemtlands laen,0,0.0,108.317942458139,19.8929578688988,12.025026472117998,2.0856107733151896,349.211194347877,9.55737348107235,501.0901054014203
2016,Joenkoepings laen,0,0.0,93.58861838652129,98.1893636650816,30.2534055538058,4.3247633825640595,778.433193664523,73.0542855761775,1077.8436302286732
2016,Kalmar laen,0,0.0,88.0062490840841,52.0568970247174,29.188749220540203,6.06031145569016,512.779016867173,317.571130966072,1005.6623546182769
2016,Kronobergs laen,0,0.0,54.8254919339321,50.803639456487396,18.4662954892056,2.38096753360437,452.35962010977596,28.4732260641646,607.30924058717
2016,Norrbottens laen,0,0.0,287.265055851328,1999.15808576068,13.8437158164839,1.8457436242788101,622.600235859049,2410.5816213539297,5335.294458265749
2016,Oerebro laen,0,123.311277,92.3945689984405,140.702199744729,21.1047603135033,5.0872918359624,574.458259634128,140.531748559336,1097.5901060860992
2016,Oestergoetlands laen,0,0.0,128.89914832415602,538.680272823282,31.241177224130798,9.746854702089209,885.145656617521,137.751360149856,1731.464469841035
2016,Skaane laen,0,0.0,319.66536007009,671.232714847835,168.399932155318,21.720004219223902,2091.64804954266,894.1294389904291,4166.795499825555
2016,Soedermanlands laen,0,0.0,88.9972741396902,9.382976231619859,20.6155731046756,6.11332954313002,596.561954787943,1638.6474144127799,2360.3185222198385
2016,Stockholms laen,0,0.0,343.591206498442,1007.49713506299,86.7466001032081,4.06386238941806,2494.3912967893298,238.745183237674,4175.035284081062
2016,Uppsala laen,0,0.0,102.108430519542,360.628543409482,22.8209983090503,8.0979242677075,719.25077237014,54.5225408549489,1267.4292097308705
2016,Vaermlands laen,0,0.0,103.273956014058,68.81357157168489,30.8903321591852,5.38666431535209,579.411928271556,169.63890762259902,957.4153599544352
2016,Vaesterbottens laen,0,0.0,153.847562818375,128.751791475463,15.5698198549381,3.57583439528287,553.969002258803,342.170635116498,1197.88464591936
2016,Vaesternorrlands laen,0,0.0,110.016004088752,130.4611398076,18.928608455071,2.51949027465165,514.500926554931,474.17316641718105,1250.5993355981868
2016,Vaestmanlands laen,0,0.0,70.7892179160437,246.548857875499,14.4611202192599,4.91945444093462,465.828504372955,278.45053442431004,1080.9976892490022
2016,Vaestra Goetalands laen,0,0.0,431.09358978968396,774.0464518136321,150.488921766435,22.683576351479,2786.86377791146,4704.13458333982,8869.31090097251
2017,Blekinge laen,0,0.0,39.6211091833218,14.082394137179302,27.198869894540103,1.55749217214018,235.187289512354,35.4516727190259,353.0988276185613
2017,Dalarnas laen,0,0.0,117.421441138596,87.0411466905087,21.9627678319344,3.0071490565255,544.719722293515,650.00583142628,1424.1580584373596
2017,Gaevleborgs laen,0,0.0,125.257444743666,66.12105986240731,17.745609919648903,3.3025926398188297,599.558718491743,269.324111919716,1081.3095375770001
2017,Gotlands laen,0,0.0,37.901193461465894,1.3274870656851399,13.1411751714018,4.12652396636103,211.175088032372,1788.18466664059,2055.856134337876
2017,Hallands laen,0,0.0,86.1169362354735,90.9360467579789,47.9387721274947,5.42391694551908,708.5541744135251,87.6191547493935,1026.5890012293848
2017,Jaemtlands laen,0,0.0,89.9492637625105,21.152292436242202,12.1568405482918,2.07621627165668,330.884087649401,9.20667698560646,465.42537765370867
2017,Joenkoepings laen,0,0.0,100.424990302252,103.090550744078,29.9464421791204,4.30528321739753,784.173040568714,63.465653840531694,1085.4059608520936
2017,Kalmar laen,0,0.0,92.2528098187949,52.279403652193004,28.2228948493844,6.0330134264457405,489.393355290482,313.122884958182,981.304361995482
2017,Kronobergs laen,0,0.0,56.6984974286613,43.7261945421451,18.379126914418098,2.37024305759672,453.03801193108296,24.054328209530198,598.2664020834344
2017,Norrbottens laen,0,0.0,275.38919937622904,2326.36360748822,13.998880121027,1.83742973510452,635.057455242485,2243.72477834947,5496.371350312536
2017,Oerebro laen,0,132.293,88.7212564374823,101.16179730917999,21.0533125470488,5.06437634769303,549.561787037749,140.103954412919,1037.959484092072
2017,Oestergoetlands laen,0,0.0,128.893783012721,525.656496447152,30.6399298262576,9.70295045232926,813.220954223471,137.343995137508,1645.4581090994388
2017,Skaane laen,0,0.0,322.335889483162,562.309871716222,149.436273663122,21.6221691625715,2054.09022834916,817.0837637697091,3926.8781961439468
2017,Soedermanlands laen,0,0.0,94.86325644315701,6.65901880969439,20.388979178647002,6.08579174099615,606.004107889091,1635.26150528985,2369.2626593514356
2017,Stockholms laen,0,0.0,343.049722886468,923.450678574547,85.135054125633,4.04555699085481,2387.47154800333,201.881371815338,3945.0339323961707
2017,Uppsala laen,0,0.0,105.41768135048301,292.471995412416,22.5220329547506,8.06144770849067,709.631517038577,44.6127299936729,1182.7174044583903
2017,Vaermlands laen,0,0.0,104.60157888483,63.686847839586996,31.215922051088498,5.3624007637238,567.1175559269769,182.865214979646,954.8495204458522
2017,Vaesterbottens laen,0,0.0,149.508029704827,118.901712115688,15.683921525235,3.55972758106148,591.9732112686199,335.415980143309,1215.0425823387404
2017,Vaesternorrlands laen,0,0.0,112.70949662949799,128.442618432057,19.1963890090287,2.50814157839236,474.525637116979,492.61639308655697,1229.998675852512
2017,Vaestmanlands laen,0,0.0,72.9789050720567,256.61452051965904,14.1654575110202,4.89729498470023,449.218952825531,260.28867104146997,1058.163801954437
2017,Vaestra Goetalands laen,0,0.0,444.568265514443,563.455839593346,140.50215441516002,22.5814027358862,2752.3905659536003,4724.52854786925,8648.026776081686
2018,Blekinge laen,0,0.76570809637662,39.2594023504013,14.903948703113299,25.886112219092702,1.5698351158545398,232.563708428701,61.394989201177,376.34370411471645
2018,Dalarnas laen,0,3.3430532019902,112.27104654690301,82.5336666545074,18.0313535701051,3.0309803618824898,509.092892726593,623.436603279688,1351.7395963416693
2018,Gaevleborgs laen,0,2.7640117493849203,118.013467423905,68.218149745453,13.908441566317501,3.3287653010969502,582.977683755116,261.982763212899,1051.1932827541723
2018,Gotlands laen,0,1.68462390650623,35.2404126871506,5.5902940848954605,11.857651112440601,4.15922618725424,166.227711963782,1899.38393724267,2124.1438571846993
2018,Hallands laen,0,0.962060558354016,79.5926669012789,90.5579498976685,44.9943522956915,5.46690085437426,704.030269920651,84.2583549682403,1009.8625553962585
2018,Jaemtlands laen,0,5.95055608641356,93.96559354565599,25.1522498074363,8.78272719107455,2.0926700433277703,211.26306588999302,8.475027955246139,355.6818905191473
2018,Joenkoepings laen,0,1.29412070273701,96.520122622852,102.506638749711,24.7905950659087,4.33940256337682,775.274396344843,54.216315517945,1058.9415915673735
2018,Kalmar laen,0,2.26542644944601,89.083612818002,48.132237088615405,24.2507479922714,6.08082387495269,477.71387548076297,301.707502301179,949.2342260052294
2018,Kronobergs laen,0,1.03613299673609,56.2635397146855,44.9181709582709,14.662428719603101,2.38902695723526,433.81196039870105,26.733127953970403,579.8143876992024
2018,Norrbottens laen,0,12.429082958445,280.095601968701,2277.1976395013403,11.4391809068567,1.85199103161794,565.46237219079,1990.16199923199,5138.637867789741
2018,Oerebro laen,0,1.06485944306478,82.7741421894076,116.849909332456,17.7892391082332,5.10451141814836,540.5374502682499,132.572563299678,896.6926750592379
2018,Oestergoetlands laen,0,1.61132203446236,117.58421036700399,529.963311061828,25.9601053059825,9.779845202388781,812.4759837793661,137.45439022793002,1634.8291679789616
2018,Skaane laen,0,1.88372798281442,314.24527259329,532.5492329637231,141.957386396442,21.7935223300095,1978.9287028502,853.961199938347,3845.319045054826
2018,Soedermanlands laen,0,0.962610809766687,88.2288371608345,7.49252350966006,17.264206407823703,6.13402140925046,589.003184515271,1566.92400784611,2276.0093916587166
2018,Stockholms laen,0,1.83023718614224,331.333730819922,1080.92283408679,80.3662041648294,4.07761755791549,2310.71341355689,195.800602287572,4005.0446396600614
2018,Uppsala laen,0,1.32174640806206,96.7454796021083,398.879886860459,19.1627591913936,8.12533374085864,701.2451630409471,42.9978910122331,1268.4782598560619
2018,Vaermlands laen,0,2.4108200096022303,100.39846570447199,63.7080998634107,25.881767737222,5.40489716401681,528.09877434119,195.233415314028,921.1362401339418
2018,Vaesterbottens laen,0,7.39238032152876,142.025915232624,140.921151056592,11.7965894455778,3.58793800674287,544.778980673169,348.45986593533695,1198.9628206715713
2018,Vaesternorrlands laen,0,3.09915386139788,102.510558447832,136.51552803345302,15.1995340170777,2.52801830771628,438.51985068115096,510.92327069774296,1209.2959140463709
2018,Vaestmanlands laen,0,0.6258180626048709,68.0823809192675,272.194469470856,12.2246242268853,4.9361054759695,453.553136705469,233.15610605556202,1044.7726409166141
2018,Vaestra Goetalands laen,0,3.79750334879756,434.396022708589,652.471579304369,127.109362806105,22.7603558019291,2820.00908220583,5000.46996676297,9061.01387293859
2019,Blekinge laen,0,0.717491231969558,39.2369728373918,6.362987391540489,28.3533779863979,1.50019719030593,233.24594074644202,29.6480117157364,339.06497909978407
2019,Dalarnas laen,0,3.13254009716585,119.54778530543301,87.3991949960288,15.6740007555984,2.89652553852851,501.185156114663,603.074733841887,1332.9099366493047
2019,Gaevleborgs laen,0,2.5899609410520603,132.173394174782,62.0997436156517,12.3482799733173,3.18110095910718,572.843148481319,238.772215264167,1024.0078434093962
2019,Gotlands laen,0,1.5785426205424602,33.874133443099495,2.13308897922698,13.3214556993467,3.9747223504756897,163.453726811,1712.2926807767901,1930.6283506804814
2019,Hallands laen,0,0.901479157056659,87.1618392416924,87.0692858788529,48.8703315379258,5.22438853620106,693.338078270953,74.64409419626,997.2094968189418
2019,Jaemtlands laen,0,5.57584503637254,100.486942536741,13.9267921837969,8.29165455747094,1.99983914713792,208.086233936447,8.55787196421471,346.92517936218104
2019,Joenkoepings laen,0,1.2126291793277502,100.88726380797,99.3902398526223,22.6779015933105,4.14690564034587,762.797570999257,58.7517293626348,1049.8642404354682
2019,Kalmar laen,0,2.1227716368697602,90.2760863638851,54.1693871877177,23.2855404546438,5.81107837365674,465.58909967026204,115.978786587847,757.2327502748822
2019,Kronobergs laen,0,0.970887219556607,60.61382560388591,40.715720959462594,13.6193160913611,2.28304897437141,425.563243655061,24.6440170361731,568.4100595398717
2019,Norrbottens laen,0,11.6464173683897,308.746672450245,1617.4025775975201,9.995497801488789,1.76983643367163,555.9422280253141,2676.90142207716,5182.40465175379
2019,Oerebro laen,0,0.997804658252746,88.96605779498161,105.375232151333,15.8067015664134,4.87807424691743,528.658694586933,131.874537651528,876.5571026563593
2019,Oestergoetlands laen,0,1.50985643465538,129.53666559529,518.021029374332,23.630694279512202,9.346010105927581,798.7140447476919,116.74050512762999,1597.498805665039
2019,Skaane laen,0,1.7651090589845602,330.04724074114597,500.730483213316,157.54621068841502,20.8267574656822,1943.58085018123,804.494809348236,3758.9914606970096
2019,Soedermanlands laen,0,0.9019948150916021,96.18021658392429,5.76977458548588,15.6106368622016,5.8619156063455,577.790318833469,2184.99139573657,2887.106253023088
2019,Stockholms laen,0,1.71498667394556,334.744982039925,942.55086143619,69.31898563214651,3.8967343396424297,2266.3846562779804,158.946965142812,3777.558171542642
2019,Uppsala laen,0,1.23851552513428,100.295427628117,294.398773677061,17.313005921172103,7.764892814787521,681.6825954112879,41.9244325179131,1144.617643495473
2019,Vaermlands laen,0,2.25900891374424,106.10860548912301,62.5630483515261,23.014387032104402,5.1651348734817,518.258300871586,182.551119448846,899.9196049804116
2019,Vaesterbottens laen,0,6.92687980057672,150.08977462051598,116.275179469145,10.7166692538289,3.4287767569583103,527.956143236784,330.033354670215,1145.4267778080239
2019,Vaesternorrlands laen,0,2.9039983581844697,108.847073493395,132.89451242233,13.4576325100924,2.41587489383968,432.51013961537996,483.277650529111,1176.3068818223326
2019,Vaestmanlands laen,0,0.586410144879017,75.2150979075542,239.228840726932,10.9110010436641,4.71713925424273,447.022403686408,227.837555888119,1005.5184486517991
2019,Vaestra Goetalands laen,0,3.55837297972292,470.792603406402,639.516731555264,128.774543024912,21.7507021802696,2776.40380242396,4366.95611254576,8407.752868116291
2020,Blekinge laen,0,0.676129145145962,38.3104667145678,12.638349167463701,27.8052450387795,1.49682870646678,210.093952679041,22.5177355709445,313.53870702240926
2020,Dalarnas laen,0,2.95195411194271,122.44279190671199,83.4851778917341,14.4500477685183,2.89002244717032,466.289395355004,560.751491041378,1253.2608805224595
2020,Gaevleborgs laen,0,2.4406543281435202,128.25916833599402,58.8264760024223,11.217925880537999,3.1739582949773797,526.5366152404899,203.62777208416497,934.0825701667302
2020,Gotlands laen,0,1.48754225024853,37.027730460171796,1.8173811886470101,12.968387442982301,3.96579841821295,144.336911674161,1618.23541919192,1819.8391706263437
2020,Hallands laen,0,0.849510472370061,84.26890135832849,77.50147955657401,47.759338554002895,5.21265857632184,645.686661823961,63.1893974972981,924.4679478388564
2020,Jaemtlands laen,0,5.25440867992125,97.835028758666,5.5761888874875805,7.52061489271927,1.99534871064541,190.28764547215502,7.17290873573046,315.642144137325
2020,Joenkoepings laen,0,1.14272332239625,98.79468763543781,103.487706710482,20.8573129249203,4.13759469028379,702.4617406886911,51.3075870199077,982.189352992119
2020,Kalmar laen,0,2.00039752007925,84.8485122617334,52.9776555011736,21.873146370814,5.798029435588179,422.21029879481,43.972466765743704,633.6805066499421
2020,Kronobergs laen,0,0.9149171772787791,57.2219194499562,22.4564314687524,12.4984717666808,2.2779231724690296,390.071570811198,23.488831082724502,508.9300649290597
2020,Norrbottens laen,0,10.9750206675972,312.724810439163,2022.43839828777,9.20333892516417,1.76586270868979,506.94219699583095,2109.534479862,4973.584107886215
2020,Oerebro laen,0,0.940283103795828,88.0168654344278,66.1403929860083,14.5592059561945,4.86712178213239,486.149171167718,119.304735704124,779.9777761344009
2020,Oestergoetlands laen,0,1.4228158601641,126.181165570338,496.038603229418,21.6970370066465,9.32502596014956,732.135414604312,102.533461804477,1489.3335240355052
2020,Skaane laen,0,1.66335328829615,337.876945300595,427.289639552778,154.52325252998,20.7799965686993,1804.09146297008,796.90560489983,3543.1302551102585
2020,Soedermanlands laen,0,0.8499964040190411,102.733733674552,4.89842706080184,14.3943688668934,5.84875390565818,523.9257477997651,1585.8946351854502,2238.5456628971397
2020,Stockholms laen,0,1.616120437575,335.93523276157396,575.4460454212,64.6837629918942,3.88798503824753,2070.54322834638,140.163744218393,3192.276119215264
2020,Uppsala laen,0,1.16711707014359,104.698149813764,177.656128519253,15.9568593271519,7.74745836642376,610.8509557028319,36.9893883187921,955.0660571183602
2020,Vaermlands laen,0,2.12878127165178,104.259163980557,60.041315398467,21.3026934054347,5.15353794141421,483.933729822543,158.968984602969,835.7882064230366
